block_mined	gas_price	round_gp_10gwei
5000000	134000000000	1340.0
5000000	100000000000	1000.0
5000000	100000000000	1000.0
5000000	100000000000	1000.0
5000000	99999997952	990.0
5000000	66000000000	660.0
5000000	65000000000	650.0
5000000	50000000000	500.0
5000000	41000000000	410.0
5000000	41000000000	410.0
5000000	40000000000	400.0
5000000	40000000000	400.0
5000000	40000000000	400.0
5000000	37687500000	370.0
5000000	30000000000	300.0
5000000	30000000000	300.0
5000000	30000000000	300.0
5000000	30000000000	300.0
5000000	30000000000	300.0
5000000	26000000000	260.0
5000000	25547235328	250.0
5000000	25000000000	250.0
5000000	24000000000	240.0
5000000	23000000000	230.0
5000000	22900000000	220.0
5000000	22000000000	220.0
5000000	20000000000	200.0
5000000	20000000000	200.0
5000000	20000000000	200.0
5000000	20000000000	200.0
5000000	20000000000	200.0
5000000	20000000000	200.0
5000000	20000000000	200.0
5000000	20000000000	200.0
5000000	20000000000	200.0
5000000	20000000000	200.0
5000000	17000000000	170.0
5000000	12000000000	120.0
5000000	12000000000	120.0
5000000	12000000000	120.0
5000000	12000000000	120.0
5000000	11844775936	110.0
5000000	11387063296	110.0
5000000	11220465431	110.0
5000000	11000000000	110.0
5000000	10343750000	100.0
5000000	10000000000	100.0
5000000	10000000000	100.0
5000000	10000000000	100.0
5000000	10000000000	100.0
5000000	10000000000	100.0
5000000	10000000000	100.0
5000000	10000000000	100.0
5000000	10000000000	100.0
5000000	10000000000	100.0
5000000	9562500000	90.0
5000000	9000000000	90.0
5000000	8000000000	80.0
5000000	8000000000	80.0
5000000	7000000000	70.0
5000000	6000000000	60.0
5000000	6000000000	60.0
5000000	5200000000	50.0
5000000	5000000000	50.0
5000000	5000000000	50.0
5000000	5000000000	50.0
5000000	4200000000	40.0
5000000	4000000002	40.0
5000000	4000000000	40.0
5000000	4000000000	40.0
5000000	4000000000	40.0
5000000	4000000000	40.0
5000000	4000000000	40.0
5000000	4000000000	40.0
5000000	4000000000	40.0
5000000	4000000000	40.0
5000000	4000000000	40.0
5000000	4000000000	40.0
5000000	4000000000	40.0
5000000	4000000000	40.0
5000000	4000000000	40.0
5000000	4000000000	40.0
5000000	4000000000	40.0
5000000	4000000000	40.0
5000000	4000000000	40.0
5000000	4000000000	40.0
5000000	4000000000	40.0
5000000	4000000000	40.0
5000000	4000000000	40.0
5000000	3000000000	30.0
5000000	3000000000	30.0
5000000	2500000000	20.0
5000000	2011357187	20.0
5000000	2011357187	20.0
5000000	2000000000	20.0
5000000	2000000000	20.0
5000000	2000000000	20.0
5000000	2000000000	20.0
5000000	2000000000	20.0
5000000	1520875000	10.0
5000000	1322500000	10.0
5000000	1000000000	10.0
5000000	1000000000	10.0
5000000	1000000000	10.0
5000000	1000000000	10.0
5000000	1000000000	10.0
5000000	100000000	1.0
5000000	100000000	1.0
5000000	100000000	1.0
5000001	100000000000	1000.0
5000001	70000000000	700.0
5000001	66000000000	660.0
5000001	60000000000	600.0
5000001	53999996928	530.0
5000001	41000000000	410.0
5000001	41000000000	410.0
5000001	40000000000	400.0
5000001	40000000000	400.0
5000001	40000000000	400.0
5000001	40000000000	400.0
5000001	40000000000	400.0
5000001	40000000000	400.0
5000001	40000000000	400.0
5000001	40000000000	400.0
5000001	35000000000	350.0
5000001	31000000000	310.0
5000001	30000000000	300.0
5000001	30000000000	300.0
5000001	30000000000	300.0
5000001	30000000000	300.0
5000001	30000000000	300.0
5000001	25000000000	250.0
5000001	24000000000	240.0
5000001	23000000000	230.0
5000001	22000000000	220.0
5000001	20000000000	200.0
5000001	20000000000	200.0
5000001	20000000000	200.0
5000001	20000000000	200.0
5000001	20000000000	200.0
5000001	20000000000	200.0
5000001	20000000000	200.0
5000001	20000000000	200.0
5000001	20000000000	200.0
5000001	20000000000	200.0
5000001	20000000000	200.0
5000001	20000000000	200.0
5000001	20000000000	200.0
5000001	20000000000	200.0
5000001	20000000000	200.0
5000001	20000000000	200.0
5000001	20000000000	200.0
5000001	20000000000	200.0
5000001	20000000000	200.0
5000001	20000000000	200.0
5000001	20000000000	200.0
5000001	20000000000	200.0
5000001	20000000000	200.0
5000001	15826865152	150.0
5000001	15000000000	150.0
5000001	13000000000	130.0
5000001	12000000000	120.0
5000001	12000000000	120.0
5000001	11361851392	110.0
5000001	11000000000	110.0
5000001	10705882112	100.0
5000001	10343750000	100.0
5000001	10100000000	100.0
5000001	10049909760	100.0
5000001	10000000010	100.0
5000001	10000000000	100.0
5000001	10000000000	100.0
5000001	10000000000	100.0
5000001	10000000000	100.0
5000001	10000000000	100.0
5000001	10000000000	100.0
5000001	10000000000	100.0
5000001	10000000000	100.0
5000001	10000000000	100.0
5000001	10000000000	100.0
5000001	10000000000	100.0
5000001	10000000000	100.0
5000001	10000000000	100.0
5000001	10000000000	100.0
5000001	10000000000	100.0
5000001	10000000000	100.0
5000001	10000000000	100.0
5000001	10000000000	100.0
5000001	10000000000	100.0
5000001	9000000000	90.0
5000001	8000000000	80.0
5000001	8000000000	80.0
5000001	8000000000	80.0
5000001	8000000000	80.0
5000001	8000000000	80.0
5000001	8000000000	80.0
5000001	7000000000	70.0
5000002	134000000000	1340.0
5000002	130000000000	1300.0
5000002	100000000000	1000.0
5000002	100000000000	1000.0
5000002	90000000000	900.0
5000002	90000000000	900.0
5000002	66000000000	660.0
5000002	50619470000	500.0
5000002	50100000000	500.0
5000002	50000000000	500.0
5000002	50000000000	500.0
5000002	50000000000	500.0
5000002	45000000000	450.0
5000002	41000000000	410.0
5000002	40000000000	400.0
5000002	40000000000	400.0
5000002	40000000000	400.0
5000002	40000000000	400.0
5000002	30000000000	300.0
5000002	30000000000	300.0
5000002	30000000000	300.0
5000002	30000000000	300.0
5000002	25000000000	250.0
5000002	25000000000	250.0
5000002	23000000000	230.0
5000002	22900000000	220.0
5000002	22000000000	220.0
5000002	20000000000	200.0
5000002	20000000000	200.0
5000002	20000000000	200.0
5000002	20000000000	200.0
5000002	20000000000	200.0
5000002	20000000000	200.0
5000002	20000000000	200.0
5000002	20000000000	200.0
5000002	20000000000	200.0
5000002	20000000000	200.0
5000002	20000000000	200.0
5000002	20000000000	200.0
5000002	20000000000	200.0
5000002	20000000000	200.0
5000002	12000000000	120.0
5000002	12000000000	120.0
5000002	10000000010	100.0
5000002	10000000001	100.0
5000002	10000000000	100.0
5000002	10000000000	100.0
5000002	10000000000	100.0
5000002	10000000000	100.0
5000002	9000000000	90.0
5000002	9000000000	90.0
5000002	9000000000	90.0
5000002	9000000000	90.0
5000002	8000000000	80.0
5000002	8000000000	80.0
5000002	8000000000	80.0
5000002	8000000000	80.0
5000002	8000000000	80.0
5000002	8000000000	80.0
5000002	8000000000	80.0
5000002	6000000000	60.0
5000002	6000000000	60.0
5000002	6000000000	60.0
5000002	6000000000	60.0
5000002	6000000000	60.0
5000002	6000000000	60.0
5000002	5200000000	50.0
5000002	5200000000	50.0
5000002	5200000000	50.0
5000002	5100000000	50.0
5000002	5100000000	50.0
5000002	5000000000	50.0
5000002	5000000000	50.0
5000002	5000000000	50.0
5000002	5000000000	50.0
5000002	5000000000	50.0
5000002	5000000000	50.0
5000002	5000000000	50.0
5000002	5000000000	50.0
5000002	5000000000	50.0
5000002	5000000000	50.0
5000002	5000000000	50.0
5000002	5000000000	50.0
5000002	5000000000	50.0
5000002	5000000000	50.0
5000002	4914000000	40.0
5000002	4000000001	40.0
5000002	4000000001	40.0
5000002	4000000000	40.0
5000002	4000000000	40.0
5000002	4000000000	40.0
5000002	4000000000	40.0
5000002	4000000000	40.0
5000002	4000000000	40.0
5000002	4000000000	40.0
5000002	4000000000	40.0
5000002	4000000000	40.0
5000002	4000000000	40.0
5000002	4000000000	40.0
5000002	4000000000	40.0
5000002	4000000000	40.0
5000002	4000000000	40.0
5000002	4000000000	40.0
5000002	4000000000	40.0
5000002	4000000000	40.0
5000002	4000000000	40.0
5000002	4000000000	40.0
5000002	4000000000	40.0
5000002	4000000000	40.0
5000003	1000000000	10.0
5000003	1000000000	10.0
5000003	1000000000	10.0
5000003	1000000000	10.0
5000003	1000000000	10.0
5000003	1000000000	10.0
5000003	1000000000	10.0
5000003	1000000000	10.0
5000003	1000000000	10.0
5000003	1000000000	10.0
5000003	1000000000	10.0
5000003	1000000000	10.0
5000003	1000000000	10.0
5000003	200000000000	2000.0
5000003	134000000000	1340.0
5000003	128000000000	1280.0
5000003	100000000000	1000.0
5000003	100000000000	1000.0
5000003	100000000000	1000.0
5000003	90000000000	900.0
5000003	66000000000	660.0
5000003	64010000000	640.0
5000003	60000000000	600.0
5000003	60000000000	600.0
5000003	59000000000	590.0
5000003	54000000000	540.0
5000003	50000000000	500.0
5000003	50000000000	500.0
5000003	50000000000	500.0
5000003	50000000000	500.0
5000003	50000000000	500.0
5000003	48998211584	480.0
5000003	41000000000	410.0
5000003	41000000000	410.0
5000003	41000000000	410.0
5000003	41000000000	410.0
5000003	41000000000	410.0
5000003	41000000000	410.0
5000003	40031250000	400.0
5000003	40000000000	400.0
5000003	40000000000	400.0
5000003	40000000000	400.0
5000003	40000000000	400.0
5000003	40000000000	400.0
5000003	40000000000	400.0
5000003	38095238095	380.0
5000003	33000000000	330.0
5000003	31000000000	310.0
5000003	30000000000	300.0
5000003	30000000000	300.0
5000003	30000000000	300.0
5000003	30000000000	300.0
5000003	30000000000	300.0
5000003	30000000000	300.0
5000003	30000000000	300.0
5000003	30000000000	300.0
5000003	25000000000	250.0
5000003	25000000000	250.0
5000003	25000000000	250.0
5000003	24000000000	240.0
5000003	24000000000	240.0
5000003	24000000000	240.0
5000003	23000000000	230.0
5000003	22900000000	220.0
5000003	22000000000	220.0
5000003	22000000000	220.0
5000003	21000000000	210.0
5000003	21000000000	210.0
5000003	21000000000	210.0
5000003	21000000000	210.0
5000003	21000000000	210.0
5000003	21000000000	210.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	20000000000	200.0
5000003	17337313280	170.0
5000003	15000000000	150.0
5000003	13468750000	130.0
5000003	12000000000	120.0
5000003	12000000000	120.0
5000003	12000000000	120.0
5000003	10100000000	100.0
5000003	10000000010	100.0
5000003	10000000000	100.0
5000003	10000000000	100.0
5000003	10000000000	100.0
5000003	10000000000	100.0
5000003	10000000000	100.0
5000003	10000000000	100.0
5000003	10000000000	100.0
5000003	10000000000	100.0
5000003	10000000000	100.0
5000003	8000000000	80.0
5000003	6000000000	60.0
5000003	5000000000	50.0
5000003	5000000000	50.0
5000003	5000000000	50.0
5000003	5000000000	50.0
5000003	4914000000	40.0
5000003	4000000001	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000003	4000000000	40.0
5000004	134000000000	1340.0
5000004	130000000000	1300.0
5000004	128000000000	1280.0
5000004	100000000000	1000.0
5000004	100000000000	1000.0
5000004	100000000000	1000.0
5000004	100000000000	1000.0
5000004	100000000000	1000.0
5000004	100000000000	1000.0
5000004	100000000000	1000.0
5000004	99000000000	990.0
5000004	90000000000	900.0
5000004	90000000000	900.0
5000004	90000000000	900.0
5000004	90000000000	900.0
5000004	90000000000	900.0
5000004	90000000000	900.0
5000004	90000000000	900.0
5000004	90000000000	900.0
5000004	90000000000	900.0
5000004	90000000000	900.0
5000004	77480591360	770.0
5000004	71000000000	710.0
5000004	70000000000	700.0
5000004	66000000000	660.0
5000004	60000000000	600.0
5000004	60000000000	600.0
5000004	60000000000	600.0
5000004	60000000000	600.0
5000004	52114075648	520.0
5000004	51900000000	510.0
5000004	50000000000	500.0
5000004	50000000000	500.0
5000004	50000000000	500.0
5000004	50000000000	500.0
5000004	50000000000	500.0
5000004	50000000000	500.0
5000004	50000000000	500.0
5000004	50000000000	500.0
5000004	50000000000	500.0
5000004	50000000000	500.0
5000004	45062385664	450.0
5000004	45000000000	450.0
5000004	42000000000	420.0
5000004	41000000000	410.0
5000004	41000000000	410.0
5000004	41000000000	410.0
5000004	41000000000	410.0
5000004	41000000000	410.0
5000004	41000000000	410.0
5000004	41000000000	410.0
5000004	41000000000	410.0
5000004	40200000000	400.0
5000004	40031250000	400.0
5000004	40000000000	400.0
5000004	40000000000	400.0
5000004	40000000000	400.0
5000004	40000000000	400.0
5000004	40000000000	400.0
5000004	40000000000	400.0
5000004	40000000000	400.0
5000004	40000000000	400.0
5000004	40000000000	400.0
5000004	40000000000	400.0
5000004	40000000000	400.0
5000004	38000000000	380.0
5000004	36835819520	360.0
5000004	35000000000	350.0
5000004	30000000000	300.0
5000004	30000000000	300.0
5000004	30000000000	300.0
5000004	30000000000	300.0
5000004	30000000000	300.0
5000004	30000000000	300.0
5000004	30000000000	300.0
5000004	30000000000	300.0
5000004	30000000000	300.0
5000004	30000000000	300.0
5000004	30000000000	300.0
5000004	30000000000	300.0
5000004	30000000000	300.0
5000004	30000000000	300.0
5000004	30000000000	300.0
5000004	30000000000	300.0
5000004	27531250000	270.0
5000004	27086565376	270.0
5000004	25000000000	250.0
5000004	25000000000	250.0
5000004	24000000000	240.0
5000004	24000000000	240.0
5000004	24000000000	240.0
5000004	24000000000	240.0
5000004	24000000000	240.0
5000004	23000000000	230.0
5000004	23000000000	230.0
5000004	22843750000	220.0
5000004	22000000000	220.0
5000004	22000000000	220.0
5000004	21000000000	210.0
5000004	21000000000	210.0
5000004	21000000000	210.0
5000004	21000000000	210.0
5000004	21000000000	210.0
5000004	21000000000	210.0
5000004	21000000000	210.0
5000004	21000000000	210.0
5000004	21000000000	210.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	20000000000	200.0
5000004	15812500000	150.0
5000004	15000000000	150.0
5000004	14865671168	140.0
5000004	12000000000	120.0
5000004	11125000000	110.0
5000004	11000000000	110.0
5000004	10000000000	100.0
5000004	10000000000	100.0
5000004	5200000000	50.0
5000004	5000000000	50.0
5000004	5000000000	50.0
5000004	4000000000	40.0
5000004	4000000000	40.0
5000004	4000000000	40.0
5000004	4000000000	40.0
5000004	4000000000	40.0
5000004	4000000000	40.0
5000004	4000000000	40.0
5000004	4000000000	40.0
5000004	4000000000	40.0
5000004	4000000000	40.0
5000004	4000000000	40.0
5000004	4000000000	40.0
5000004	4000000000	40.0
5000004	4000000000	40.0
5000004	4000000000	40.0
5000004	4000000000	40.0
5000004	4000000000	40.0
5000004	4000000000	40.0
5000004	4000000000	40.0
5000004	4000000000	40.0
5000004	4000000000	40.0
5000004	4000000000	40.0
5000004	3000000000	30.0
5000004	3000000000	30.0
5000004	2600000000	20.0
5000005	128000000000	1280.0
5000005	100000000000	1000.0
5000005	90000000000	900.0
5000005	84000000000	840.0
5000005	77522500008	770.0
5000005	70000000000	700.0
5000005	66000000000	660.0
5000005	60000000000	600.0
5000005	60000000000	600.0
5000005	60000000000	600.0
5000005	55000000001	550.0
5000005	54000000000	540.0
5000005	50000000000	500.0
5000005	50000000000	500.0
5000005	50000000000	500.0
5000005	50000000000	500.0
5000005	50000000000	500.0
5000005	44000000000	440.0
5000005	42000000000	420.0
5000005	41000000000	410.0
5000005	41000000000	410.0
5000005	41000000000	410.0
5000005	40000000000	400.0
5000005	40000000000	400.0
5000005	40000000000	400.0
5000005	40000000000	400.0
5000005	40000000000	400.0
5000005	40000000000	400.0
5000005	40000000000	400.0
5000005	33000000000	330.0
5000005	30000000000	300.0
5000005	30000000000	300.0
5000005	30000000000	300.0
5000005	25000000000	250.0
5000005	24000000000	240.0
5000005	24000000000	240.0
5000005	24000000000	240.0
5000005	23000000000	230.0
5000005	23000000000	230.0
5000005	23000000000	230.0
5000005	22900000000	220.0
5000005	22000000000	220.0
5000005	22000000000	220.0
5000005	22000000000	220.0
5000005	21000000000	210.0
5000005	21000000000	210.0
5000005	21000000000	210.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	20000000000	200.0
5000005	18000000000	180.0
5000005	16000000000	160.0
5000005	15000000000	150.0
5000005	15000000000	150.0
5000005	14591044608	140.0
5000005	12000000000	120.0
5000005	11000000000	110.0
5000005	10100000000	100.0
5000005	10000000010	100.0
5000005	10000000000	100.0
5000005	8000000000	80.0
5000005	8000000000	80.0
5000005	8000000000	80.0
5000005	7000000000	70.0
5000005	6000000000	60.0
5000005	6000000000	60.0
5000005	5000000000	50.0
5000005	5000000000	50.0
5000005	4680000000	40.0
5000005	4000000000	40.0
5000005	4000000000	40.0
5000005	4000000000	40.0
5000005	4000000000	40.0
5000005	4000000000	40.0
5000005	4000000000	40.0
5000005	4000000000	40.0
5000005	4000000000	40.0
5000005	4000000000	40.0
5000005	4000000000	40.0
5000005	4000000000	40.0
5000005	4000000000	40.0
5000005	4000000000	40.0
5000005	3000000000	30.0
5000006	134000000000	1340.0
5000006	134000000000	1340.0
5000006	130000000000	1300.0
5000006	128000000000	1280.0
5000006	128000000000	1280.0
5000006	128000000000	1280.0
5000006	128000000000	1280.0
5000006	128000000000	1280.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	100000000000	1000.0
5000006	90000000000	900.0
5000006	90000000000	900.0
5000006	90000000000	900.0
5000006	90000000000	900.0
5000006	90000000000	900.0
5000006	90000000000	900.0
5000006	90000000000	900.0
5000006	90000000000	900.0
5000006	90000000000	900.0
5000006	90000000000	900.0
5000006	90000000000	900.0
5000006	90000000000	900.0
5000006	90000000000	900.0
5000006	90000000000	900.0
5000006	90000000000	900.0
5000006	90000000000	900.0
5000006	90000000000	900.0
5000006	90000000000	900.0
5000006	90000000000	900.0
5000006	90000000000	900.0
5000006	90000000000	900.0
5000006	90000000000	900.0
5000006	90000000000	900.0
5000006	90000000000	900.0
5000006	90000000000	900.0
5000006	90000000000	900.0
5000006	90000000000	900.0
5000006	70000000000	700.0
5000006	66000000000	660.0
5000006	66000000000	660.0
5000006	60000000000	600.0
5000006	54000000000	540.0
5000006	54000000000	540.0
5000006	54000000000	540.0
5000006	51900000000	510.0
5000006	51900000000	510.0
5000006	51900000000	510.0
5000006	51900000000	510.0
5000006	50000000000	500.0
5000006	50000000000	500.0
5000006	50000000000	500.0
5000006	50000000000	500.0
5000006	50000000000	500.0
5000006	50000000000	500.0
5000006	50000000000	500.0
5000006	50000000000	500.0
5000006	50000000000	500.0
5000006	50000000000	500.0
5000006	50000000000	500.0
5000006	41000000000	410.0
5000006	40000000000	400.0
5000006	40000000000	400.0
5000006	40000000000	400.0
5000006	40000000000	400.0
5000006	40000000000	400.0
5000006	40000000000	400.0
5000006	40000000000	400.0
5000006	40000000000	400.0
5000006	40000000000	400.0
5000006	40000000000	400.0
5000006	40000000000	400.0
5000006	40000000000	400.0
5000006	40000000000	400.0
5000006	40000000000	400.0
5000006	33000000000	330.0
5000006	33000000000	330.0
5000006	33000000000	330.0
5000006	30000000000	300.0
5000006	30000000000	300.0
5000006	30000000000	300.0
5000006	30000000000	300.0
5000006	30000000000	300.0
5000006	30000000000	300.0
5000006	30000000000	300.0
5000006	30000000000	300.0
5000006	30000000000	300.0
5000006	30000000000	300.0
5000006	30000000000	300.0
5000006	30000000000	300.0
5000006	30000000000	300.0
5000006	30000000000	300.0
5000006	25000000000	250.0
5000006	25000000000	250.0
5000006	22900000000	220.0
5000006	22900000000	220.0
5000006	22900000000	220.0
5000006	22900000000	220.0
5000006	22900000000	220.0
5000006	22000000000	220.0
5000006	22000000000	220.0
5000006	22000000000	220.0
5000006	22000000000	220.0
